,clust,Referred a Friend,Number of Referrals,Tenure in Months,Avg Monthly Long Distance Charges,Internet Service,Internet Type,Avg Monthly GB Download,Device Protection Plan,Unlimited Data,Monthly Charge,Total Charges,Total Extra Data Charges,Total Long Distance Charges,Total Revenue
4257,2,0,0,69,44.57,1,2,28,0,1,105.2,7386.05,0,3075.33,10461.380000000001
4258,2,1,10,72,41.68,1,2,28,1,1,100.65,7334.05,0,3000.96,10335.01
4259,2,0,0,28,45.24,1,2,59,1,1,91.0,2626.15,0,1266.72,3892.87
4260,1,0,0,7,6.83,1,1,17,0,1,59.1,369.25,0,47.81,417.06
4261,1,0,0,22,31.53,1,0,11,0,1,49.8,1049.05,0,693.6600000000001,1742.71
4262,0,0,0,72,45.75,0,3,0,0,0,19.3,1414.8,0,3294.0,4708.8
4263,0,1,6,8,26.17,0,3,0,0,0,19.65,169.75,0,209.36,379.11
4264,2,1,6,52,41.34,1,0,24,1,1,81.4,4354.45,0,2149.6800000000003,6504.13
4265,2,0,0,68,0.0,1,1,58,1,1,38.9,2719.2,0,0.0,2719.2
4266,2,1,7,71,9.06,1,1,30,1,1,87.95,6365.35,0,643.26,7008.610000000001
4267,0,0,0,2,27.47,0,3,0,0,0,19.85,51.6,0,54.94,106.53999999999999
4268,1,0,0,35,0.0,1,1,21,0,0,24.15,812.5,40,0.0,852.5
4269,0,1,8,61,42.11,0,3,0,0,0,19.1,1143.8,0,2568.71,3712.51
4270,1,0,0,1,13.4,1,1,17,0,1,44.0,44.0,0,13.4,57.4
4271,2,1,3,53,31.99,1,1,59,1,1,60.6,3297.0,0,1695.47,4992.47
4272,0,1,4,72,12.58,0,3,0,0,0,25.65,1887.0,0,905.76,2792.76
4273,0,1,6,24,35.86,0,3,0,0,0,20.4,482.8,0,860.64,1343.44
4274,1,0,0,8,0.0,1,0,8,0,0,29.35,216.45,10,0.0,226.45
4275,0,0,0,1,42.17,0,3,0,0,0,20.45,20.45,0,42.17,62.620000000000005
4276,2,0,0,54,11.76,1,2,52,1,1,95.1,5064.85,0,635.04,5699.89
4277,0,0,0,41,41.21,0,3,0,0,0,25.25,996.45,0,1689.6100000000001,2686.0600000000004
4278,1,0,0,19,34.51,1,0,22,0,1,44.9,839.65,0,655.6899999999999,1495.34
4279,2,1,4,72,30.0,1,1,19,1,1,92.65,6733.0,0,2160.0,8893.0
4280,1,0,0,62,0.0,1,1,51,1,1,43.7,2618.3,0,0.0,2618.3
4281,0,1,2,32,35.39,0,3,0,0,0,18.95,613.95,0,1132.48,1746.43
4282,0,0,0,21,32.89,0,3,0,0,0,20.5,402.85,0,690.69,1093.54
4283,0,1,9,62,47.96,0,3,0,0,0,19.95,1244.8,0,2973.52,4218.32
4284,1,0,0,2,0.0,1,1,5,0,1,24.5,46.4,0,0.0,46.4
4285,0,0,0,27,8.55,0,3,0,0,0,20.6,581.85,0,230.85000000000002,812.7
4286,1,0,0,25,0.0,1,1,9,1,1,61.05,1540.2,0,0.0,1540.2
4287,1,0,0,49,22.52,1,2,25,0,0,106.65,5168.1,130,1103.48,6401.58
4288,2,0,0,63,5.17,1,2,16,1,1,108.25,6780.1,0,325.71,7105.81
4289,0,0,0,4,30.79,0,3,0,0,0,20.4,94.5,0,123.16,217.66
4290,1,1,8,1,36.69,1,1,82,0,1,55.3,55.3,0,36.69,91.99
4291,0,0,0,11,28.62,0,3,0,0,0,20.25,208.0,0,314.82,522.8199999999999
4292,2,0,0,64,25.95,1,2,23,1,1,104.65,6889.8,0,1660.8,8550.6
4293,2,1,10,43,29.98,1,0,59,1,1,75.2,3254.35,0,1289.14,4543.49
4294,2,1,5,61,36.13,1,2,23,0,1,101.15,6383.9,0,2203.9300000000003,8587.83
4295,2,0,0,66,20.52,1,0,10,1,1,68.75,4447.55,0,1354.32,5801.87
4296,2,1,8,67,46.89,1,2,29,1,1,111.05,7321.05,0,3141.63,10462.68
4297,2,1,9,42,1.31,1,2,17,1,1,99.0,4135.0,0,55.02,4190.02
4298,0,1,3,31,9.8,0,3,0,0,0,21.0,697.7,0,303.8,1001.5
4299,0,0,0,7,9.19,0,3,0,0,0,19.4,168.65,0,64.33,232.98000000000002
4300,1,0,0,34,5.39,1,0,52,1,1,77.2,2753.8,0,183.26,2937.0600000000004
4301,0,0,0,3,2.78,0,3,0,0,0,19.45,69.25,0,8.34,77.59
4302,1,1,4,19,0.0,1,0,85,0,1,24.85,434.8,0,0.0,434.8
4303,1,0,0,3,0.0,1,0,25,1,1,41.35,107.25,0,0.0,107.25
4304,0,1,3,46,16.07,0,3,0,0,0,19.6,851.2,0,739.22,1590.42
4305,2,1,7,69,38.92,1,2,16,1,0,84.45,5848.6,40,2685.48,8574.08
4306,0,0,0,5,7.83,0,3,0,0,0,20.25,109.8,0,39.15,148.95
4307,0,0,0,1,27.88,0,3,0,0,0,19.65,19.65,0,27.88,47.53
4308,0,0,0,26,31.53,0,3,0,0,0,20.65,595.5,0,819.78,1415.28
4309,1,0,0,25,4.94,1,2,51,1,1,99.3,2513.5,0,123.50000000000001,2637.0
4310,2,1,4,64,49.49,1,2,12,0,1,81.05,5135.35,0,3167.36,8302.710000000001
4311,2,1,4,30,48.04,1,0,19,1,1,67.6,2000.2,0,1441.2,3441.4
4312,1,0,0,13,39.17,1,2,10,0,0,70.15,931.75,150,509.21000000000004,1590.96
4313,2,1,1,64,46.44,1,2,29,1,1,115.0,7396.15,0,2972.16,10368.31
4314,2,0,0,46,4.08,1,2,59,1,1,84.8,3958.85,0,187.68,4146.53
4315,0,0,0,12,36.65,0,3,0,0,0,19.7,260.9,0,439.79999999999995,700.6999999999999
4316,2,1,3,13,39.2,1,0,25,1,1,63.15,816.8,0,509.6,1326.4
4317,2,1,5,67,43.01,1,0,16,0,1,74.0,4868.4,0,2881.67,7750.07
4318,2,1,4,24,0.0,1,1,51,1,1,29.1,688.0,0,0.0,688.0
4319,1,0,0,6,23.01,1,1,13,0,0,50.05,288.35,40,138.06,466.41
4320,0,0,0,10,39.39,0,3,0,0,0,20.0,185.4,0,393.9,579.3
4321,1,0,0,13,42.62,1,2,15,0,1,74.65,966.25,0,554.06,1520.31
4322,2,1,6,38,17.52,1,1,59,1,1,85.4,3297.0,0,665.76,3962.76
4323,2,1,9,43,49.48,1,2,11,0,1,94.1,4107.3,0,2127.64,6234.9400000000005
4324,1,0,0,25,32.33,1,2,51,1,1,108.9,2809.05,0,808.25,3617.3
4325,1,0,0,27,2.63,1,1,59,0,0,56.2,1567.55,30,71.00999999999999,1668.56
4326,0,1,2,72,33.92,0,3,0,0,0,26.1,1851.45,0,2442.2400000000002,4293.6900000000005
4327,2,0,0,71,31.89,1,2,30,0,1,85.45,6028.95,0,2264.19,8293.14
4328,1,0,0,24,44.09,1,2,9,1,1,88.95,2072.75,0,1058.16,3130.91
4329,2,0,0,57,24.67,1,1,42,1,1,74.35,4317.35,0,1406.19,5723.540000000001
4330,1,0,0,15,31.68,1,0,23,0,1,48.85,736.8,0,475.2,1212.0
4331,1,0,0,4,44.16,1,2,82,0,1,80.1,336.15,0,176.64,512.79
4332,1,0,0,28,44.11,1,0,15,0,0,56.05,1522.65,110,1235.08,2867.73
4333,2,1,2,55,5.08,1,2,9,0,1,89.8,4959.6,0,279.4,5239.0
4334,0,0,0,55,39.29,0,3,0,0,0,19.1,1001.5,0,2160.95,3162.45
4335,0,1,9,20,42.46,0,3,0,0,0,20.35,442.6,0,849.2,1291.8000000000002
4336,2,1,8,62,15.05,1,2,23,0,1,106.05,6703.5,0,933.1,7636.6
4337,0,0,0,43,6.71,0,3,0,0,0,19.65,779.25,0,288.53,1067.78
4338,2,1,7,60,41.4,1,0,21,0,1,59.85,3483.45,0,2484.0,5967.45
4339,2,1,3,58,22.14,1,1,2,1,0,86.1,4890.5,110,1284.1200000000001,6284.62
4340,0,0,0,7,49.16,0,3,0,0,0,19.45,136.75,0,344.12,480.87
4341,1,1,10,2,39.35,1,2,24,0,1,97.1,184.15,0,78.7,262.85
4342,0,1,6,39,15.91,0,3,0,0,0,19.75,757.95,0,620.49,1378.44
4343,0,0,0,68,5.84,0,3,0,0,0,24.55,1657.4,0,397.12,2054.52
4344,2,1,6,62,0.0,1,0,26,0,0,48.7,3008.55,120,0.0,3128.55
4345,2,1,9,72,44.2,1,2,2,1,1,109.55,8165.1,0,3182.4,11347.5
4346,0,1,9,41,8.44,0,3,0,0,0,20.65,875.55,0,346.03999999999996,1221.59
4347,1,0,0,4,7.49,1,0,17,0,1,55.2,220.65,0,29.96,250.61
4348,0,0,0,53,39.37,0,3,0,0,0,24.05,1301.9,0,2086.6099999999997,3388.5099999999998
4349,0,1,10,39,36.39,0,3,0,0,0,20.45,790.0,0,1419.21,2209.21
4350,0,1,9,63,17.38,0,3,0,0,0,19.25,1237.65,0,1094.9399999999998,2332.59
4351,0,0,0,15,7.96,0,3,0,0,0,26.35,378.6,0,119.4,498.0
4352,1,1,1,13,29.49,1,1,2,0,1,43.8,592.65,0,383.37,976.02
4353,1,0,0,1,20.3,1,1,16,0,1,50.15,50.15,0,20.3,70.45
4354,0,0,0,1,43.82,0,3,0,0,0,20.45,20.45,0,43.82,64.27
4355,2,0,0,60,30.92,1,1,26,1,1,61.4,3638.25,0,1855.2,5493.45
4356,1,0,0,40,23.74,1,1,22,0,1,70.75,2921.75,0,949.5999999999999,3871.35
4357,2,0,0,66,21.37,1,1,30,1,1,61.15,4017.45,0,1410.42,5427.87
4358,0,1,4,42,9.33,0,3,0,0,0,20.25,854.9,0,391.86,1246.76
4359,1,0,0,49,45.46,1,2,27,0,1,98.7,4920.55,0,2227.54,7148.09
4360,0,0,0,41,10.09,0,3,0,0,0,20.0,810.3,0,413.69,1223.99
4361,0,1,1,41,21.28,0,3,0,0,0,19.3,772.4,0,872.48,1644.88
4362,1,1,5,23,27.24,1,2,82,0,1,84.4,1936.85,0,626.52,2563.37
4363,1,0,0,3,0.0,1,1,69,0,1,25.1,79.8,0,0.0,79.8
4364,1,0,0,4,0.0,1,0,30,1,0,48.25,202.25,10,0.0,212.25
4365,0,1,1,52,3.41,0,3,0,0,0,19.85,1070.5,0,177.32,1247.82
4366,1,0,0,11,9.52,1,2,4,1,1,94.2,999.9,0,104.72,1104.62
4367,1,1,6,2,48.39,1,0,24,0,1,62.15,113.1,0,96.78,209.88
4368,1,1,5,26,37.6,1,2,10,0,1,79.3,2015.8,0,977.6,2993.4
4369,2,1,7,24,2.31,1,0,53,1,1,56.25,1454.25,0,55.44,1509.69
4370,0,0,0,12,32.32,0,3,0,0,0,20.3,246.7,0,387.84000000000003,634.54
4371,2,1,3,64,37.0,1,1,19,1,1,90.6,5817.45,0,2368.0,8185.45
4372,2,1,2,66,7.61,1,1,10,1,1,85.9,5595.3,0,502.26000000000005,6097.56
4373,2,0,0,60,15.29,1,2,48,1,1,79.2,4765.0,0,917.4,5682.4
4374,2,1,5,17,33.24,1,1,76,1,1,70.35,1201.65,0,565.08,1766.73
4375,0,1,10,42,34.33,0,3,0,0,0,19.35,867.3,0,1441.86,2309.16
4376,1,0,0,1,39.87,1,1,2,0,1,50.15,50.15,0,39.87,90.02
4377,1,0,0,47,30.06,1,1,57,0,0,63.8,3007.25,80,1412.82,4500.07
4378,0,1,2,10,10.42,0,3,0,0,0,20.55,252.75,0,104.2,356.95
4379,1,0,0,1,45.28,1,1,2,0,1,44.6,44.6,0,45.28,89.88
4380,1,0,0,4,3.03,1,1,11,0,1,63.75,226.2,0,12.12,238.32
4381,2,1,2,66,20.11,1,2,25,1,0,109.25,7082.5,80,1327.26,8489.76
4382,1,0,0,12,2.57,1,2,25,0,1,84.6,1017.35,0,30.839999999999996,1048.19
4383,0,0,0,24,5.98,0,3,0,0,0,20.45,527.35,0,143.52,670.87
4384,1,0,0,26,40.35,1,2,13,0,1,85.75,2146.5,0,1049.1000000000001,3195.6000000000004
4385,2,1,2,57,16.78,1,2,29,1,1,107.95,5969.85,0,956.46,6926.31
4386,0,1,1,42,13.95,0,3,0,0,0,22.95,1014.25,0,585.9,1600.15
4387,0,1,4,64,14.78,0,3,0,0,0,19.45,1225.65,0,945.92,2171.57
4388,0,0,0,19,26.54,0,3,0,0,0,19.7,386.5,0,504.26,890.76
4389,2,1,9,22,48.68,1,2,18,1,1,87.0,1850.65,0,1070.96,2921.61
4390,1,0,0,12,40.06,1,2,41,0,1,79.95,1043.4,0,480.72,1524.1200000000001
4391,2,1,9,31,28.8,1,0,15,0,1,64.0,1910.75,0,892.8000000000001,2803.55
4392,1,0,0,11,13.56,1,0,17,0,1,64.9,716.1,0,149.16,865.26
4393,0,1,10,68,26.83,0,3,0,0,0,25.75,1686.15,0,1824.4399999999998,3510.59
4394,2,0,0,60,22.88,1,2,48,1,1,104.95,6236.75,0,1372.8,7609.55
4395,2,1,9,58,0.0,1,0,52,1,1,50.0,2919.85,0,0.0,2919.85
4396,0,0,0,1,39.61,0,3,0,0,0,20.45,20.45,0,39.61,60.06
4397,0,1,8,37,15.51,0,3,0,0,0,19.85,717.5,0,573.87,1291.37
4398,0,0,0,13,7.33,0,3,0,0,0,19.95,253.8,0,95.29,349.09000000000003
4399,0,0,0,43,28.9,0,3,0,0,0,26.45,1110.05,0,1242.7,2352.75
4400,1,0,0,6,0.0,1,0,52,1,0,63.4,348.8,10,0.0,358.8
4401,2,0,0,71,0.0,1,1,20,1,1,53.95,3888.65,0,0.0,3888.65
4402,2,1,8,72,18.74,1,2,19,0,1,95.1,6843.15,0,1349.28,8192.43
4403,1,1,7,12,0.0,1,1,73,0,1,35.5,432.25,0,0.0,432.25
4404,2,1,7,21,14.51,1,2,20,1,1,79.2,1742.45,0,304.71,2047.16
4405,1,1,3,6,49.45,1,1,10,0,1,48.8,297.35,0,296.70000000000005,594.0500000000001
4406,1,0,0,43,1.6,1,1,19,0,0,55.45,2444.25,130,68.8,2643.05
4407,0,1,9,35,32.75,0,3,0,0,0,25.4,949.8,0,1146.25,2096.05
4408,2,0,0,52,0.0,1,1,18,1,1,63.9,3334.95,0,0.0,3334.95
4409,1,0,0,32,15.52,1,1,12,0,1,64.85,2010.95,0,496.64,2507.59
4410,2,1,8,72,0.0,1,1,22,1,1,63.8,4684.3,0,0.0,4684.3
4411,1,0,0,51,0.0,1,1,2,0,1,44.45,2181.55,0,0.0,2181.55
4412,0,1,4,68,19.75,0,3,0,0,0,19.95,1303.25,0,1343.0,2646.25
4413,2,1,8,49,0.0,1,0,27,0,1,49.65,2409.9,0,0.0,2409.9
4414,2,1,7,72,20.54,1,0,41,1,1,85.1,6155.4,0,1478.8799999999999,7634.28
4415,2,0,0,54,27.17,1,2,24,1,1,89.8,4667.0,0,1467.18,6134.18
4416,2,1,7,50,47.48,1,2,27,1,1,103.05,5153.5,0,2374.0,7527.5
4417,2,1,3,69,38.52,1,2,27,1,1,116.0,8182.85,0,2657.88,10840.73
4418,1,0,0,1,9.36,1,2,14,0,0,69.9,69.9,10,9.36,89.26
4419,2,1,3,68,9.29,1,2,18,0,1,95.1,6683.4,0,631.7199999999999,7315.12
4420,1,0,0,40,0.0,1,0,57,0,1,40.25,1564.05,0,0.0,1564.05
4421,0,1,7,31,7.03,0,3,0,0,0,25.75,755.6,0,217.93,973.53
4422,0,1,8,68,2.71,0,3,0,0,0,24.0,1664.3,0,184.28,1848.58
4423,0,0,0,12,8.25,0,3,0,0,0,19.4,198.1,0,99.0,297.1
4424,2,1,7,71,5.51,1,0,6,1,1,86.1,6045.9,0,391.21,6437.11
4425,2,0,0,40,32.78,1,2,29,1,1,102.65,4108.15,0,1311.2,5419.349999999999
4426,2,1,8,64,37.47,1,2,69,1,1,92.85,5980.75,0,2398.08,8378.83
4427,2,1,6,53,32.94,1,2,17,0,1,97.75,5043.2,0,1745.82,6789.0199999999995
4428,2,1,1,72,38.3,1,2,3,1,1,97.95,7114.25,0,2757.6,9871.85
4429,0,0,0,46,13.42,0,3,0,0,0,19.95,907.05,0,617.32,1524.37
4430,0,0,0,40,27.47,0,3,0,0,0,24.6,973.95,0,1098.8,2072.75
4431,1,0,0,12,0.0,1,1,9,0,1,50.95,605.75,0,0.0,605.75
4432,1,0,0,9,21.11,1,2,6,0,1,75.6,661.55,0,189.99,851.54
4433,2,1,9,51,29.56,1,2,27,0,1,80.75,4116.9,0,1507.56,5624.459999999999
4434,2,1,10,49,11.74,1,2,20,1,1,90.4,4494.65,0,575.26,5069.91
4435,2,0,0,56,30.86,1,1,22,1,1,60.25,3282.75,0,1728.1599999999999,5010.91
4436,0,0,0,4,46.53,0,3,0,0,0,20.2,55.7,0,186.12,241.82
4437,1,1,3,20,33.78,1,1,18,0,0,64.15,1274.45,100,675.6,2050.05
4438,0,1,4,26,24.44,0,3,0,0,0,20.25,493.95,0,635.44,1129.39
4439,2,0,0,51,42.33,1,2,2,1,1,99.0,5038.15,0,2158.83,7196.98
4440,1,0,0,4,38.74,1,2,51,0,1,80.3,324.2,0,154.96,479.15999999999997
4441,0,0,0,1,8.23,0,3,0,0,0,19.55,19.55,0,8.23,27.78
4442,1,0,0,27,14.07,1,2,15,0,1,100.75,2793.55,0,379.89,3173.44
4443,1,0,0,12,1.8,1,1,3,0,1,53.75,648.65,0,21.6,670.25
4444,0,1,6,34,25.69,0,3,0,0,0,25.6,917.15,0,873.46,1790.6100000000001
4445,1,1,5,24,34.01,1,0,4,0,1,58.35,1346.9,0,816.24,2163.1400000000003
4446,2,1,9,59,14.98,1,2,19,1,1,113.75,6561.25,0,883.82,7445.07
4447,1,0,0,3,31.48,1,2,73,1,1,90.4,268.45,0,94.44,362.89
4448,2,1,4,65,13.25,1,2,47,1,1,109.3,7337.55,0,861.25,8198.8
4449,2,1,5,59,47.05,1,0,24,1,1,90.3,5194.05,0,2775.95,7970.0
4450,2,1,9,72,0.0,1,1,51,1,0,65.25,4478.85,80,0.0,4558.85
4451,1,0,0,3,22.49,1,1,11,0,1,60.65,196.9,0,67.47,264.37
4452,0,0,0,19,14.48,0,3,0,0,0,24.1,439.2,0,275.12,714.3199999999999
4453,0,0,0,1,8.02,0,3,0,0,0,19.5,19.5,0,8.02,27.52
4454,1,0,0,24,9.53,1,2,24,1,1,85.95,2107.15,0,228.71999999999997,2335.87
4455,0,0,0,72,6.75,0,3,0,0,0,25.45,1866.45,0,486.0,2352.45
4456,0,0,0,67,47.31,0,3,0,0,0,20.5,1430.95,0,3169.77,4600.72
4457,0,1,2,52,39.48,0,3,0,0,0,20.85,1071.6,0,2052.96,3124.56
4458,2,1,6,71,31.33,1,0,27,1,1,89.9,6457.15,0,2224.43,8681.58
4459,0,1,7,26,33.47,0,3,0,0,0,26.0,684.05,0,870.22,1554.27
4460,2,0,0,35,30.5,1,2,8,1,1,113.2,3914.05,0,1067.5,4981.55
4461,2,1,3,55,27.87,1,2,17,0,1,69.05,3842.6,0,1532.8500000000001,5375.45
4462,0,1,2,33,24.27,0,3,0,0,0,20.1,670.35,0,800.91,1471.26
4463,2,1,2,72,6.89,1,2,73,1,0,109.65,7880.25,10,496.08,8386.33
4464,0,0,0,1,17.89,0,3,0,0,0,19.2,19.2,0,17.89,37.09
4465,1,0,0,12,0.0,1,0,6,0,1,34.0,442.45,0,0.0,442.45
4466,0,1,3,1,27.5,0,3,0,0,0,20.4,20.4,0,27.5,47.9
4467,2,1,8,62,0.0,1,0,29,0,1,38.6,2345.55,0,0.0,2345.55
4468,1,0,0,1,0.0,1,1,15,0,0,25.25,25.25,10,0.0,35.25
4469,1,0,0,18,10.97,1,1,9,1,1,60.6,1156.35,0,197.46,1353.81
4470,1,0,0,2,43.56,1,2,52,0,1,74.75,144.8,0,87.12,231.92000000000002
4471,0,1,6,19,4.7,0,3,0,0,0,20.6,414.95,0,89.3,504.25
4472,0,0,0,9,13.72,0,3,0,0,0,20.4,181.8,0,123.48,305.28000000000003
4473,1,0,0,27,49.25,1,1,4,1,1,81.7,2212.55,0,1329.75,3542.3
4474,0,0,0,11,46.49,0,3,0,0,0,20.0,211.95,0,511.39000000000004,723.34
4475,0,0,0,1,3.39,0,3,0,0,0,25.0,25.0,0,3.39,28.39
4476,0,1,6,9,16.13,0,3,0,0,0,19.75,210.65,0,145.17,355.82
4477,2,1,1,54,24.59,1,1,52,0,1,65.65,3566.7,0,1327.86,4894.5599999999995
4478,1,0,0,29,41.38,1,1,4,0,1,71.0,2080.1,0,1200.02,3280.12
4479,2,1,4,59,42.37,1,0,73,1,0,86.75,5186.0,150,2499.83,7835.83
4480,1,1,7,18,40.36,1,1,51,0,1,61.5,1087.45,0,726.48,1813.93
4481,1,0,0,33,0.0,1,0,12,0,1,34.05,1113.95,0,0.0,1113.95
4482,0,0,0,5,24.16,0,3,0,0,0,19.95,107.05,0,120.8,227.85
4483,0,0,0,2,34.57,0,3,0,0,0,19.95,38.15,0,69.14,107.28999999999999
4484,2,1,10,72,33.75,1,0,30,1,1,89.7,6339.3,0,2430.0,8769.3
4485,0,0,0,9,45.83,0,3,0,0,0,20.4,184.1,0,412.46999999999997,596.5699999999999
4486,0,1,2,67,14.54,0,3,0,0,0,26.3,1688.9,0,974.18,2663.08
4487,0,0,0,8,26.47,0,3,0,0,0,20.7,137.6,0,211.76,349.36
4488,0,0,0,17,39.34,0,3,0,0,0,19.45,369.05,0,668.7800000000001,1037.8300000000002
4489,2,1,2,68,46.7,1,2,14,1,1,110.8,7553.6,0,3175.6000000000004,10729.2
4490,2,0,0,67,0.0,1,0,85,1,1,49.35,3321.35,0,0.0,3321.35
4491,0,0,0,32,36.78,0,3,0,0,0,20.35,707.5,0,1176.96,1884.46
4492,1,0,0,1,6.35,1,1,76,0,1,49.9,49.9,0,6.35,56.25
4493,2,1,6,48,49.88,1,1,42,1,1,65.65,3094.65,0,2394.2400000000002,5488.89
4494,2,1,6,61,18.03,1,2,22,1,1,103.3,6518.35,0,1099.8300000000002,7618.18
4495,1,0,0,2,18.7,1,1,59,0,1,44.45,82.7,0,37.4,120.1
4496,2,1,9,71,37.57,1,1,85,1,0,89.9,6342.7,150,2667.47,9160.17
4497,2,1,6,37,27.41,1,1,10,0,1,55.05,2030.75,0,1014.17,3044.92
4498,2,0,0,65,39.52,1,2,57,1,1,104.1,6700.05,0,2568.8,9268.85
4499,2,0,0,67,18.74,1,2,59,0,1,106.6,7244.7,0,1255.58,8500.279999999999
4500,2,1,10,50,44.49,1,0,28,0,1,70.5,3486.65,0,2224.5,5711.15
4501,0,1,1,25,15.76,0,3,0,0,0,19.6,411.15,0,394.0,805.15
4502,0,1,5,64,17.93,0,3,0,0,0,24.05,1559.15,0,1147.52,2706.67
4503,2,1,10,25,0.0,1,0,24,1,0,38.1,970.4,100,0.0,1070.4
4504,2,0,0,37,17.46,1,2,22,1,1,100.05,3810.55,0,646.02,4456.57
4505,1,0,0,21,30.59,1,2,11,0,1,68.65,1493.2,0,642.39,2135.59
4506,1,0,0,1,13.62,1,0,21,0,1,45.8,45.8,0,13.62,59.419999999999995
4507,1,0,0,10,39.85,1,2,21,0,1,75.75,777.3,0,398.5,1175.8
4508,2,1,7,51,35.0,1,2,8,0,1,96.4,4911.05,0,1785.0,6696.05
4509,0,0,0,10,4.76,0,3,0,0,0,20.55,187.35,0,47.599999999999994,234.95
4510,1,0,0,6,0.0,1,0,23,0,1,50.95,307.6,0,0.0,307.6
4511,2,1,10,47,11.74,1,1,48,1,1,90.5,4318.35,0,551.78,4870.13
4512,2,1,3,61,40.48,1,1,20,1,1,79.4,4820.55,0,2469.2799999999997,7289.83
4513,1,0,0,52,0.0,1,1,19,1,1,58.75,3038.55,0,0.0,3038.55
4514,1,0,0,35,39.11,1,1,23,0,1,59.45,2136.9,0,1368.85,3505.75
4515,2,1,8,71,29.11,1,2,28,1,1,105.7,7472.15,0,2066.81,9538.96
4516,2,1,10,45,43.27,1,1,4,1,0,53.3,2296.25,90,1947.15,4333.4
4517,1,0,0,2,0.0,1,1,59,0,1,24.3,38.45,0,0.0,38.45
4518,1,0,0,51,9.85,1,0,3,0,1,59.9,3043.6,0,502.34999999999997,3545.95
4519,0,1,1,60,28.45,0,3,0,0,0,23.95,1506.4,0,1707.0,3213.4
4520,0,0,0,9,48.61,0,3,0,0,0,20.15,163.7,0,437.49,601.19
4521,1,0,0,17,21.14,1,2,5,1,1,95.65,1640.0,0,359.38,1999.38
4522,2,1,1,46,45.95,1,0,10,1,1,81.0,3846.35,0,2113.7000000000003,5960.05
4523,2,0,0,68,14.86,1,0,59,1,0,82.45,5646.6,90,1010.48,6747.08
4524,0,1,8,4,44.73,0,3,0,0,0,20.5,79.05,0,178.92,257.96999999999997
4525,1,0,0,28,34.43,1,1,22,0,1,54.4,1516.6,0,964.04,2480.64
4526,1,0,0,39,48.17,1,1,58,0,1,58.6,2224.5,0,1878.63,4103.13
4527,1,0,0,11,30.57,1,2,15,1,1,84.8,888.75,0,336.27,1225.02
4528,2,1,2,71,0.0,1,1,27,1,1,61.4,4310.35,0,0.0,4310.35
4529,0,0,0,2,49.53,0,3,0,0,0,20.4,42.9,0,99.06,141.96
4530,0,0,0,17,4.38,0,3,0,0,0,20.15,353.65,0,74.46,428.10999999999996
4531,2,1,1,55,34.61,1,2,16,1,1,94.45,5073.1,0,1903.55,6976.650000000001
4532,1,0,0,58,22.71,1,2,14,0,1,79.8,4526.85,0,1317.18,5844.030000000001
4533,1,0,0,26,44.11,1,1,8,0,1,49.15,1237.3,0,1146.86,2384.16
4534,0,0,0,50,12.62,0,3,0,0,0,19.4,1023.95,0,631.0,1654.95
4535,2,1,10,72,29.0,1,2,22,1,1,113.65,8182.75,0,2088.0,10270.75
4536,1,0,0,43,10.19,1,2,10,0,0,106.0,4532.3,130,438.16999999999996,5100.47
4537,0,0,0,56,47.82,0,3,0,0,0,25.95,1444.05,0,2677.92,4121.97
4538,0,0,0,1,5.02,0,3,0,0,0,19.1,19.1,0,5.02,24.12
4539,2,1,5,72,43.84,1,2,15,0,1,100.55,7325.1,0,3156.4800000000005,10481.580000000002
4540,2,1,4,36,40.58,1,2,12,0,1,95.4,3474.2,0,1460.8799999999999,4935.08
4541,1,0,0,5,45.69,1,0,4,1,1,75.15,392.65,0,228.45,621.0999999999999
4542,0,0,0,44,18.14,0,3,0,0,0,19.5,835.5,0,798.1600000000001,1633.66
4543,0,1,10,69,45.12,0,3,0,0,0,24.95,1718.35,0,3113.2799999999997,4831.629999999999
4544,1,0,0,16,27.43,1,2,27,0,1,69.95,1205.5,0,438.88,1644.38
4545,2,1,1,68,27.59,1,1,27,0,1,82.85,5776.45,0,1876.12,7652.57
4546,0,0,0,4,20.16,0,3,0,0,0,19.0,78.9,0,80.64,159.54000000000002
4547,1,1,4,26,0.0,1,0,23,0,0,38.85,1025.15,30,0.0,1055.15
4548,0,0,0,5,8.01,0,3,0,0,0,20.35,122.0,0,40.05,162.05
4549,2,1,5,70,31.13,1,2,16,1,1,95.0,6602.9,0,2179.1,8782.0
4550,2,1,10,24,32.86,1,0,30,0,1,74.4,1712.9,0,788.64,2501.54
4551,1,0,0,1,39.55,1,2,21,0,1,74.3,74.3,0,39.55,113.85
4552,2,1,10,70,0.0,1,1,41,1,0,51.05,3635.15,120,0.0,3755.15
4553,0,1,3,36,20.57,0,3,0,0,0,19.2,702.9,0,740.52,1443.42
4554,2,1,3,41,20.41,1,2,59,1,1,109.1,4454.25,0,836.8100000000001,5291.06
4555,1,0,0,14,18.46,1,2,26,1,1,76.45,1117.55,0,258.44,1375.99
4556,2,1,4,13,13.77,1,1,23,1,1,72.8,930.05,0,179.01,1109.06
4557,0,0,0,6,27.54,0,3,0,0,0,18.95,110.15,0,165.24,275.39
4558,2,1,8,15,24.12,1,2,13,1,1,101.75,1669.4,0,361.8,2031.2
4559,1,0,0,47,48.03,1,2,69,0,1,75.45,3545.1,0,2257.41,5802.51
